"feature","id","fc","pval","qval","logFC"
"gene","MSTRG.17366",0.0634399124198259,1.11022302462516e-16,1.29651844815726e-12,-3.97846541040323
"gene","MSTRG.1071",0.0627240251974956,2.22044604925031e-16,1.29651844815726e-12,-3.99483804508355
"gene","MSTRG.14900",0.0347903960651465,1.765254609154e-14,6.87154777523347e-11,-4.84516708661542
"gene","MSTRG.20121",0.360392470467612,2.69007038866675e-13,7.85366049971259e-10,-1.47235922505809
"gene","MSTRG.36016",0.45874772150776,1.20445875495534e-11,2.81313386807369e-08,-1.12422710244131
"gene","MSTRG.989",0.0357817528762339,3.29520855046894e-11,6.41357424206272e-08,-4.80463212592021
"gene","MSTRG.367",0.400729033360999,4.9735104923343e-11,6.84590552148102e-08,-1.31930105612305
"gene","MSTRG.15930",0.26272080848669,5.06401587330174e-11,6.84590552148102e-08,-1.92839762295916
"gene","MSTRG.4346",0.231060612323359,5.27600185762367e-11,6.84590552148102e-08,-2.11365674269222
"gene","MSTRG.1776",0.438342636880884,6.55950849193232e-11,7.66019401687856e-08,-1.1898690805812
"gene","MSTRG.1612",0.023800506964242,9.39943678446298e-11,8.75329470445125e-08,-5.39286388569494
"gene","MSTRG.38229",0.326685467728596,9.49030853902855e-11,8.75329470445125e-08,-1.61402581550838
"gene","MSTRG.8012",0.335328750577988,9.74420544253007e-11,8.75329470445125e-08,-1.57635191197012
"gene","MSTRG.16231",0.0449970779656989,1.2269318894198e-10,9.92985652314982e-08,-4.47402487147174
"gene","MSTRG.36330",0.127165524593371,1.30815358545533e-10,9.92985652314982e-08,-2.97522049533151
"gene","MSTRG.34193",0.394251522879891,1.36048727839011e-10,9.92985652314982e-08,-1.34281176714609
"gene","MSTRG.18595",0.413417904994851,1.97328930973129e-10,1.35553367994364e-07,-1.27432722211845
"gene","MSTRG.24942",0.444390332306542,2.3755464262365e-10,1.50037263679792e-07,-1.17010066359042
"gene","MSTRG.13294",6.49876355194353,2.52698306724142e-10,1.50037263679792e-07,2.70016525857767
"gene","MSTRG.28968",0.296500439108464,2.56957122246604e-10,1.50037263679792e-07,-1.75389385352541
"gene","MSTRG.15602",0.419410188681012,3.1093172481178e-10,1.7290765154057e-07,-1.25356618581093
"gene","MSTRG.17102",0.0568227095328594,3.38351346940158e-10,1.79603046798507e-07,-4.13738856316774
"gene","MSTRG.4508",0.285376657298833,3.63553853688359e-10,1.79995548114468e-07,-1.80906076209358
"gene","MSTRG.16686",6.34509669356498,3.699172079763e-10,1.79995548114468e-07,2.66564214960835
"gene","MSTRG.2374",2.51777017666599,4.42422543045495e-10,2.06664418307412e-07,1.33214659913457
"gene","MSTRG.13898",4.63458307842743,5.04189578975911e-10,2.10934392239697e-07,2.21243956156082
"gene","MSTRG.4966",0.319683610756926,5.16316545073892e-10,2.10934392239697e-07,-1.64528331162534
"gene","MSTRG.39932",0.264642024556979,5.39145394995444e-10,2.10934392239697e-07,-1.91788591835826
"gene","MSTRG.17287",0.22780627699567,5.41410249965679e-10,2.10934392239697e-07,-2.13412059513826
"gene","MSTRG.39937",0.3876326448131,5.5811200105893e-10,2.10934392239697e-07,-1.3672380212273
"gene","MSTRG.23807",0.322927085797932,5.59938873045951e-10,2.10934392239697e-07,-1.63071964152445
"gene","MSTRG.36905",0.0263702342974637,5.88014081870369e-10,2.14588389002568e-07,-5.24494580028301
"gene","MSTRG.28756",0.463392628721619,6.71659838857863e-10,2.37686169641883e-07,-1.10969299973803
"gene","MSTRG.6309",0.464010928408856,9.33753074860988e-10,3.09455195750601e-07,-1.1077693107078
"gene","MSTRG.9275",0.433845619651602,9.62879997956634e-10,3.09455195750601e-07,-1.2047463319078
"gene","MSTRG.6305",0.034446673550058,9.74115677010445e-10,3.09455195750601e-07,-4.85949151844299
"gene","MSTRG.27879",8.80817298809439,9.80462599997622e-10,3.09455195750601e-07,3.13884280298666
"gene","MSTRG.29686",0.199286460010709,1.06962660950671e-09,3.21212088988387e-07,-2.32708440146395
"gene","MSTRG.14450",0.287672673603482,1.07537134752533e-09,3.21212088988387e-07,-1.79749991075536
"gene","MSTRG.16413",0.282478362457462,1.1002297961582e-09,3.21212088988387e-07,-1.82378773203513
"gene","MSTRG.6481",0.283489205722056,1.16283938034201e-09,3.31210689844731e-07,-1.81863429145791
"gene","MSTRG.32557",0.325643493759331,1.25257215710661e-09,3.48274705968834e-07,-1.61863469245672
"gene","MSTRG.555",0.396379059267961,1.48006895628328e-09,3.75790556472744e-07,-1.33504734802461
"gene","MSTRG.990",0.0394994197112576,1.52999968250356e-09,3.75790556472744e-07,-4.66202473106322
"gene","MSTRG.6592",0.172100437543762,1.53605517194677e-09,3.75790556472744e-07,-2.53867732963351
"gene","MSTRG.38219",0.196030890383855,1.54962143117388e-09,3.75790556472744e-07,-2.3508470839544
"gene","MSTRG.5217",0.359418600783481,1.55315349470442e-09,3.75790556472744e-07,-1.47626302114335
"gene","MSTRG.17940",0.402470077492984,1.57171631265385e-09,3.75790556472744e-07,-1.31304656795127
"gene","MSTRG.9204",0.406379399452477,1.59591428960937e-09,3.75790556472744e-07,-1.29910082530938
"gene","MSTRG.34438",4.61524845874753,1.608967958866e-09,3.75790556472744e-07,2.20640831646353
"gene","MSTRG.12722",0.488239516619016,1.72190506297909e-09,3.94282496577839e-07,-1.03433902770131
"gene","MSTRG.15674",0.287695308685424,1.7958265985385e-09,4.03301211879472e-07,-1.79738639898033
"gene","MSTRG.12975",0.150939625242846,1.88497684128208e-09,4.15335085896078e-07,-2.72795649752625
"gene","MSTRG.28765",0.110486398739347,1.95952276627054e-09,4.22586515800496e-07,-3.17805931512623
"gene","MSTRG.13452",0.580720087296159,1.99026017888571e-09,4.22586515800496e-07,-0.784085156694294
"gene","MSTRG.14345",0.0299213819092534,2.06184003204157e-09,4.29967283824669e-07,-5.06267938261109
"gene","MSTRG.2864",0.52460552745704,2.2197377269606e-09,4.50753572141967e-07,-0.930695086383112
"gene","MSTRG.22654",0.152040732443193,2.23871443605361e-09,4.50753572141967e-07,-2.71747021449844
"gene","MSTRG.18713",0.471765143444497,2.46069142839644e-09,4.87050076284978e-07,-1.08385926646995
"gene","MSTRG.17799",0.164039629221964,2.54729104476326e-09,4.95787747012422e-07,-2.60788370702302
"gene","MSTRG.33331",0.268988520983234,2.65529731535707e-09,5.08337082766228e-07,-1.89438348743602
"gene","MSTRG.31325",0.0836830785679837,2.72038969129085e-09,5.12398561530557e-07,-3.57892026274693
"gene","MSTRG.14319",0.218434357707887,2.81100343002549e-09,5.21061873902186e-07,-2.1947282981703
"gene","MSTRG.26798",0.151386299018485,2.90779966771737e-09,5.27349384283637e-07,-2.7236934525262
"gene","MSTRG.26011",0.385792160076068,2.93523805261486e-09,5.27349384283637e-07,-1.37410426911129
"gene","MSTRG.3738",0.238377534343854,3.05596781213779e-09,5.33467647993206e-07,-2.06867981805516
"gene","MSTRG.37175",0.425762741169392,3.06065528477006e-09,5.33467647993206e-07,-1.23187839094513
"gene","MSTRG.24248",3.83227666569817,3.16732240435158e-09,5.43159041782351e-07,1.93820171812591
"gene","MSTRG.36907",0.0732953663426647,3.20928017494282e-09,5.43159041782351e-07,-3.77013419422276
"gene","MSTRG.28892",0.208245794902336,3.27950200329497e-09,5.47114634206837e-07,-2.26364073127636
"gene","MSTRG.28557",0.165735516281646,3.83800913272836e-09,6.31271417633828e-07,-2.59304529695767
"gene","MSTRG.39209",0.375494779151084,3.92912546942625e-09,6.34388181693908e-07,-1.41313524612306
"gene","MSTRG.24574",1.71409986298822,3.96560517756939e-09,6.34388181693908e-07,0.77745116291657
"gene","MSTRG.37753",0.175954326331107,4.08731382073313e-09,6.38633300651392e-07,-2.50672710765571
"gene","MSTRG.18314",2.05531526733102,4.10151546059723e-09,6.38633300651392e-07,1.0393597076439
"gene","MSTRG.32555",1.88623105927787,4.34064117982302e-09,6.66973785499648e-07,0.915506413900751
"gene","MSTRG.13403",0.519926948947911,4.42704239933533e-09,6.71415599213481e-07,-0.943619159699098
"gene","MSTRG.35389",0.183196286542117,4.72608374657568e-09,7.07579564006549e-07,-2.4485378351292
"gene","MSTRG.36837",0.224848319456463,4.79830863930886e-09,7.09299345441124e-07,-2.15297599371738
"gene","MSTRG.16541",0.308495658942825,4.87502560542197e-09,7.11631862751472e-07,-1.69667790653608
"gene","MSTRG.17974",0.473715767432237,4.97877672422931e-09,7.17804377599381e-07,-1.07790640266466
"gene","MSTRG.26855",0.179443957852383,5.09039255192079e-09,7.2494639294306e-07,-2.47839474862475
"gene","MSTRG.15008",1.85025831319543,5.19981346869258e-09,7.31607490209542e-07,0.887726698390742
"gene","MSTRG.15339",0.311932178553992,5.27174892628324e-09,7.32898618584948e-07,-1.68069570778712
"gene","MSTRG.26185",0.358818899584912,5.4216322542544e-09,7.3791142446046e-07,-1.47867221349492
"gene","MSTRG.32103",0.361361096887685,5.43418243736937e-09,7.3791142446046e-07,-1.46848689678737
"gene","MSTRG.35209",0.0524606204433569,5.60260682291869e-09,7.5203726986258e-07,-4.25262131954771
"gene","MSTRG.32098",0.199080902460024,5.79962311508808e-09,7.68216956754614e-07,-2.32857326281781
"gene","MSTRG.25972",3.42011462522091,5.85471049419084e-09,7.68216956754614e-07,1.77404467787917
"gene","MSTRG.36017",0.258404478243382,6.05605277037569e-09,7.85806491693858e-07,-1.95229702221026
"gene","MSTRG.26266",0.470803462343065,6.37764729916057e-09,8.18441375380189e-07,-1.08680316472595
"gene","MSTRG.33324",0.148087204577348,6.69035271627649e-09,8.45985432066825e-07,-2.75548110443139
"gene","MSTRG.21315",1.86894662714099,6.74828171121078e-09,8.45985432066825e-07,0.902225369586825
"gene","MSTRG.24204",0.197371377792489,6.80961043109107e-09,8.45985432066825e-07,-2.34101530524905
"gene","MSTRG.37897",0.61653259995785,7.66880714486717e-09,9.26591809135444e-07,-0.697750913877953
"gene","MSTRG.12171",0.365120320428094,7.69462005223431e-09,9.26591809135444e-07,-1.45355613204433
"gene","MSTRG.32805",0.400835798229003,7.70704167152303e-09,9.26591809135444e-07,-1.31891673500403
"gene","MSTRG.31065",3.53205351021038,7.7758175454079e-09,9.26591809135444e-07,1.82050719981831
"gene","MSTRG.3460",0.32983514414437,8.03888200451297e-09,9.40893057994607e-07,-1.60018296784781
"gene","MSTRG.37136",5.57752665707083,8.05697086825319e-09,9.40893057994607e-07,2.47962550366117
"gene","MSTRG.7377",0.33388175352815,8.30686064379194e-09,9.60470481170319e-07,-1.58259084189885
"gene","MSTRG.40574",6.37301654555302,8.65158233942509e-09,9.90521358429472e-07,2.67197640626336
"gene","MSTRG.24941",0.486289994079176,8.83214479330263e-09,1.00137657180765e-06,-1.04011118795164
"gene","MSTRG.36285",0.0971193630087103,9.13096331878194e-09,1.02530182343015e-06,-3.36409723056981
"gene","MSTRG.35543",0.568174994422282,9.38925726057249e-09,1.03516687734445e-06,-0.815592755469732
"gene","MSTRG.17403",0.381680439023877,9.41013944544267e-09,1.03516687734445e-06,-1.38956284400688
"gene","MSTRG.18502",0.155985890778363,9.48474532247445e-09,1.03516687734445e-06,-2.68051255441937
"gene","MSTRG.3233",0.233318260557867,1.0157463647964e-08,1.09832278223077e-06,-2.09962887121148
"gene","MSTRG.21079",0.305595312160346,1.08800896070349e-08,1.1656668479904e-06,-1.7103056823216
"gene","MSTRG.10502",3.97644766910363,1.11309215178323e-08,1.18169910441133e-06,1.99148018487793
"gene","MSTRG.36866",0.521107043259768,1.18047398522947e-08,1.24194371166754e-06,-0.940348340583706
"gene","MSTRG.6044",2.02023701436086,1.22224581566854e-08,1.27424659036168e-06,1.01452455999888
"gene","MSTRG.20793",3.26523413746488,1.23300106791291e-08,1.27424659036168e-06,1.70718644563033
"gene","MSTRG.7062",0.384152035050172,1.2652933256696e-08,1.29614872431312e-06,-1.3802506985157
"gene","MSTRG.32626",2.17358519462504,1.28048669445491e-08,1.30030640155169e-06,1.12007664378912
"gene","MSTRG.400",0.463602416354651,1.36779148007804e-08,1.36696594158008e-06,-1.10904000901367
"gene","MSTRG.5205",0.528095371555215,1.36954114715593e-08,1.36696594158008e-06,-0.921129597794619
"gene","MSTRG.28915",0.146734853956626,1.38622126000243e-08,1.37188914189054e-06,-2.76871649955454
"gene","MSTRG.33640",2.84658926623611,1.39900883100452e-08,1.37209119037326e-06,1.50923434193417
"gene","MSTRG.8474",4.82412658617998,1.40992415520458e-08,1.37209119037326e-06,2.27026776438103
"gene","MSTRG.28650",0.489257532135652,1.42817122572581e-08,1.37836227884512e-06,-1.03133403352715
"gene","MSTRG.9460",0.38072880407635,1.44461150819453e-08,1.3828010813685e-06,-1.39316437361833
"gene","MSTRG.7666",1.99927387760337,1.47979224429662e-08,1.40496047389398e-06,0.999476118303337
"gene","MSTRG.10655",0.32224271939739,1.51723673624815e-08,1.42889440370209e-06,-1.63378033151514
"gene","MSTRG.5501",2.60417170780039,1.61452833324915e-08,1.4992340672242e-06,1.38082457670058
"gene","MSTRG.3850",0.236264415572876,1.61760140837686e-08,1.4992340672242e-06,-2.08152573744352
"gene","MSTRG.19808",0.378187029512118,1.64746991604403e-08,1.51489399051671e-06,-1.40282821012805
"gene","MSTRG.31685",0.513506635803196,1.72676630771917e-08,1.57444671575126e-06,-0.96154517495829
"gene","MSTRG.21989",0.319799141997533,1.73919871837569e-08,1.57444671575126e-06,-1.64476202673067
"gene","MSTRG.14074",0.192396835258976,1.77381971333546e-08,1.58624230065239e-06,-2.37784302651606
"gene","MSTRG.2011",0.3117552060128,1.77939494250268e-08,1.58624230065239e-06,-1.6815144430084
"gene","MSTRG.28928",0.306199612251963,1.84946147285814e-08,1.63621296060889e-06,-1.70745563896842
"gene","MSTRG.8528",0.550824690684859,1.90278948153377e-08,1.66345404873808e-06,-0.860334865243402
"gene","MSTRG.4618",1.87929753299708,1.90874158700893e-08,1.66345404873808e-06,0.910193494324714
"gene","MSTRG.5631",0.286349561515954,2.05872274783303e-08,1.78087142586623e-06,-1.80415070060628
"gene","MSTRG.28787",6.98009294113372,2.08544838065094e-08,1.78234238370376e-06,2.80324624629453
"gene","MSTRG.14988",5.12848949189804,2.09094799252796e-08,1.78234238370376e-06,2.35853396746202
"gene","MSTRG.4073",0.222293659591706,2.13035324936328e-08,1.79526696174128e-06,-2.16946129544758
"gene","MSTRG.7097",1.52273206266445,2.13762045842003e-08,1.79526696174128e-06,0.606662109998691
"gene","MSTRG.13156",0.531164267256174,2.15222961674755e-08,1.79526696174128e-06,-0.912769998628492
"gene","MSTRG.2839",0.38215692474281,2.19892397623767e-08,1.82120809890095e-06,-1.38776292243841
"gene","MSTRG.38657",1.53195686650681,2.26986827112086e-08,1.86672687817953e-06,0.615375677580915
"gene","MSTRG.33950",2.3539985525825,2.32260184418465e-08,1.896737366181e-06,1.2351134332979
"gene","MSTRG.5148",0.576030275291388,2.38127084717377e-08,1.92930548603392e-06,-0.79578345532932
"gene","MSTRG.35064",1.86360696569843,2.39552402359067e-08,1.92930548603392e-06,0.898097628003632
"gene","MSTRG.16696",0.0852945640239566,2.51566880660192e-08,2.01219043311625e-06,-3.55140239085228
"gene","MSTRG.24077",2.30119495933473,2.53295745489268e-08,2.01223654137665e-06,1.20238321517889
"gene","MSTRG.21868",0.26491495850129,2.58632142369208e-08,2.01708857595547e-06,-1.91639878667872
"gene","MSTRG.3916",0.290576613971518,2.59002466140856e-08,2.01708857595547e-06,-1.78300949743952
"gene","MSTRG.5756",1.64715648524563,2.59654158174527e-08,2.01708857595547e-06,0.719977622315946
"gene","MSTRG.15856",0.300926801351912,2.60815529173897e-08,2.01708857595547e-06,-1.73251549218559
"gene","MSTRG.15302",0.675162744442799,2.68257732694011e-08,2.05875609791845e-06,-0.566692796722765
"gene","MSTRG.26456",1.7308570047219,2.71789144523638e-08,2.05875609791845e-06,0.791486540937911
"gene","MSTRG.19799",0.0518365350321127,2.71975184595874e-08,2.05875609791845e-06,-4.26988690401857
"gene","MSTRG.27856",0.149302979822987,2.73255005289741e-08,2.05875609791845e-06,-2.74368513549029
"gene","MSTRG.22352",3.43843222525918,2.79899317057186e-08,2.09529757986783e-06,1.78175090899389
"gene","MSTRG.8606",1.6483557450751,2.98745348459306e-08,2.22213259828521e-06,0.721027635888445
"gene","MSTRG.28427",0.49986357840747,3.09941710074924e-08,2.2908223356044e-06,-1.00039368321936
"gene","MSTRG.17400",0.421715673131519,3.18212611816193e-08,2.33716156024497e-06,-1.2456574542783
"gene","MSTRG.15916",0.394425919827695,3.2316194498172e-08,2.35867824593533e-06,-1.34217373288209
"gene","MSTRG.4051",0.51824471400718,3.25359189590202e-08,2.35996560002135e-06,-0.948294598679578
"gene","MSTRG.19761",0.0523084107368607,3.3172660951486e-08,2.39129836167564e-06,-4.25681325185364
"gene","MSTRG.17222",0.641078271389695,3.35001293372272e-08,2.40008902085975e-06,-0.641427583828089
"gene","MSTRG.31702",2.98201212521768,3.48231830038515e-08,2.4796654336523e-06,1.57628612380374
"gene","MSTRG.16613",1.81615765609275,3.57429872366311e-08,2.52698340524681e-06,0.860889444804337
"gene","MSTRG.16952",0.401844122122734,3.59204697097937e-08,2.52698340524681e-06,-1.31529211550278
"gene","MSTRG.30585",0.436162257508655,3.62431631373283e-08,2.53441712046539e-06,-1.19706316044499
"gene","MSTRG.21777",0.198071973891279,3.87729525153091e-08,2.68957400287564e-06,-2.33590333373349
"gene","MSTRG.15533",0.413333550984058,3.89225900399026e-08,2.68957400287564e-06,-1.27462162042303
"gene","MSTRG.21706",0.509446370037978,3.98522093103537e-08,2.73761235486065e-06,-0.972997814546536
"gene","MSTRG.36297",0.504530330843069,4.12938327976065e-08,2.8200548503535e-06,-0.986987092470396
"gene","MSTRG.21873",0.280966556075467,4.29495328191365e-08,2.91607351315044e-06,-1.83152968065312
"gene","MSTRG.13461",0.600698990629968,4.34021641959603e-08,2.92977152300824e-06,-0.73528585521869
"gene","MSTRG.25848",2.62768696893623,4.37233635963707e-08,2.93410587347723e-06,1.39379342053777
"gene","MSTRG.2659",0.382407825086987,4.40733345374866e-08,2.93410587347723e-06,-1.38681604986711
"gene","MSTRG.9821",1.64569193351095,4.43802616878486e-08,2.93410587347723e-06,0.718694294694765
"gene","MSTRG.15835",0.378596589254573,4.44713769143235e-08,2.93410587347723e-06,-1.40126668090776
"gene","MSTRG.24256",1.87422196044266,4.55058242199158e-08,2.98548884966391e-06,0.906291818668161
"gene","MSTRG.2672",3.59852206456052,4.57730823244518e-08,2.98624611946898e-06,1.84740450435346
"gene","MSTRG.20345",0.288864869811592,4.93273072388334e-08,3.19841021266692e-06,-1.79153333311125
"gene","MSTRG.31362",0.421104277208614,4.95728933458395e-08,3.19841021266692e-06,-1.24775056567264
"gene","MSTRG.39872",0.363716040466703,5.01829902077588e-08,3.20699070276692e-06,-1.45911554250194
"gene","MSTRG.22350",0.0791117262857048,5.02551206205126e-08,3.20699070276692e-06,-3.65996463666474
"gene","MSTRG.15984",0.206158045238289,5.05491164481953e-08,3.20822055370665e-06,-2.27817733194465
"gene","MSTRG.38587",0.351291023074631,5.12895876880748e-08,3.2376205676829e-06,-1.50926138462706
"gene","MSTRG.18751",0.456119404568858,5.21010377063647e-08,3.27116085126304e-06,-1.13251654718728
"gene","MSTRG.6053",1.4213604531158,5.25713652610449e-08,3.27673351431789e-06,0.50727246448832
"gene","MSTRG.969",2.33143225196807,5.27509762537903e-08,3.27673351431789e-06,1.22121650766633
"gene","MSTRG.3847",0.0755803001644317,5.33054794749077e-08,3.29365814448663e-06,-3.72584594155424
"gene","MSTRG.1674",2.44693625047119,5.45175407040688e-08,3.34019903141155e-06,1.29097651566858
"gene","MSTRG.28021",0.463947243732845,5.4790078696243e-08,3.34019903141155e-06,-1.10796733162979
"gene","MSTRG.4365",0.576096310880645,5.49167848973298e-08,3.34019903141155e-06,-0.795618075555274
"gene","MSTRG.28630",0.362670424296248,5.52308876411445e-08,3.34189795789267e-06,-1.46326899628692
"gene","MSTRG.31917",0.442481207721154,5.61460002934666e-08,3.37975768776857e-06,-1.17631190998146
"gene","MSTRG.21695",0.666233343592607,5.69604381439603e-08,3.41119998279574e-06,-0.585900535183248
"gene","MSTRG.14769",1.40721980819044,5.86664016255511e-08,3.4901251058557e-06,0.492847695609398
"gene","MSTRG.24050",2.15528064632819,5.88760614705919e-08,3.4901251058557e-06,1.10787573971063
"gene","MSTRG.7266",0.141061353925762,5.97746121488996e-08,3.51794214502984e-06,-2.82560530281601
"gene","MSTRG.16747",0.332585374508232,5.99478067186965e-08,3.51794214502984e-06,-1.58820336759825
"gene","MSTRG.36318",0.492081311186525,6.04683039195919e-08,3.53074426586497e-06,-1.02303136966198
"gene","MSTRG.15723",0.695945789424385,6.25243308238765e-08,3.63263251423498e-06,-0.52295316291476
"gene","MSTRG.22876",0.581097177587041,6.39077062380977e-08,3.68924534548551e-06,-0.78314864743734
"gene","MSTRG.20840",1.82261498382496,6.41305707427264e-08,3.68924534548551e-06,0.866009833131789
"gene","MSTRG.15071",0.30492635335429,6.59417793702488e-08,3.77484362493022e-06,-1.7134672537868
"gene","MSTRG.30139",0.457738114900721,6.63422907720701e-08,3.77924522749383e-06,-1.1274056677318
"gene","MSTRG.34220",3.31423466766525,6.70576997263694e-08,3.80145542429389e-06,1.728675757626
"gene","MSTRG.8689",1.76473677628975,6.76904068352968e-08,3.81878536725892e-06,0.819453010770444
"gene","MSTRG.30975",0.416671152032223,6.86805924354772e-08,3.83879627502016e-06,-1.26301887548224
"gene","MSTRG.8844",0.354845759456614,6.8702553646105e-08,3.83879627502016e-06,-1.49473602920467
"gene","MSTRG.18168",0.581637928636153,6.96547073353315e-08,3.87346510600953e-06,-0.781806744352143
"gene","MSTRG.22417",1.59940999804786,7.17540813433004e-08,3.97129934562589e-06,0.677539811444971
"gene","MSTRG.12515",0.531733233397981,7.52435473927449e-08,4.14478370968148e-06,-0.911225457016312
"gene","MSTRG.17757",1.55242634393845,7.63626410993368e-08,4.16023072669282e-06,0.634524820294027
"gene","MSTRG.21349",0.465264165865776,7.63671992309867e-08,4.16023072669282e-06,-1.10387801829841
"gene","MSTRG.21259",0.485487384071323,7.68054009281371e-08,4.16023072669282e-06,-1.04249428878815
"gene","MSTRG.30449",2.10687599089018,7.7497028905249e-08,4.16023072669282e-06,1.0751054007272
"gene","MSTRG.28918",0.141295193503628,7.75715349732309e-08,4.16023072669282e-06,-2.82321570512791
"gene","MSTRG.25612",0.572448485926655,7.77326794043631e-08,4.16023072669282e-06,-0.804782222537173
"gene","MSTRG.18197",0.235355822297364,7.80927424948175e-08,4.16023072669282e-06,-2.08708455163018
"gene","MSTRG.22057",1.35737005871651,7.83739304566211e-08,4.16023072669282e-06,0.440814095180233
"gene","MSTRG.32455",1.47959944146458,7.92520252757001e-08,4.18780611388971e-06,0.565206660970304
"gene","MSTRG.8918",3.58478699381148,7.97713409772527e-08,4.1962599996953e-06,1.841887397281
"gene","MSTRG.3382",1.67673864356069,8.04879778382173e-08,4.21497132374306e-06,0.74565783080821
"gene","MSTRG.37480",2.13301982908935,8.14836151885601e-08,4.23224132205845e-06,1.09289737739715
"gene","MSTRG.4822",0.68083150838086,8.15425841294015e-08,4.23224132205845e-06,-0.554630289454353
"gene","MSTRG.33852",6.88981325194431,8.44592655813159e-08,4.36422700645401e-06,2.78446487928006
"gene","MSTRG.24777",1.76259313540926,8.50319932244048e-08,4.37297074916142e-06,0.81769949152168
"gene","MSTRG.14453",0.0474349195008348,8.53774045905809e-08,4.37297074916142e-06,-4.39790669092484
"gene","MSTRG.10638",0.403155962506433,8.61830926623952e-08,4.38631442619444e-06,-1.31059003577015
"gene","MSTRG.21786",0.266018801337804,8.63891349567325e-08,4.38631442619444e-06,-1.91039988059604
"gene","MSTRG.24161",1.9025165978302,8.73298101611297e-08,4.40102800497229e-06,0.927909040064099
"gene","MSTRG.28758",0.119000455630452,8.75585841608739e-08,4.40102800497229e-06,-3.07096099753452
"gene","MSTRG.24751",0.298360523422194,8.7809515769699e-08,4.40102800497229e-06,-1.74487143205097
"gene","MSTRG.29621",0.425009371813705,9.11206202713899e-08,4.54746411764654e-06,-1.23443344064859
"gene","MSTRG.37235",2.71453672851539,9.16319493615703e-08,4.55352299848688e-06,1.44070600410611
"gene","MSTRG.32646",1.48509380503625,9.31232428946771e-08,4.5797529309467e-06,0.570554060848559
"gene","MSTRG.38586",0.241620577812466,9.32097057315673e-08,4.5797529309467e-06,-2.04918476669879
"gene","MSTRG.4879",0.370008814602938,9.33362902522106e-08,4.5797529309467e-06,-1.43436845486883
"gene","MSTRG.21565",1.51622333411695,9.40121291925777e-08,4.59361357619633e-06,0.600482272831015
"gene","MSTRG.22171",1.75431829863104,9.50849687875177e-08,4.62667610625263e-06,0.81091053010608
"gene","MSTRG.19769",0.234030574287766,9.64259097013809e-08,4.67245549167106e-06,-2.09523107579689
"gene","MSTRG.19114",1.6126335122535,9.76197226387754e-08,4.71075669824636e-06,0.689418608283028
"gene","MSTRG.19803",0.319280183126593,9.9124750407853e-08,4.75126824354442e-06,-1.647105083452
"gene","MSTRG.23139",0.244665243678599,9.92729449755814e-08,4.75126824354442e-06,-2.0311189233185
"gene","MSTRG.37940",1.5072437497779,1.01670925900521e-07,4.84617580680116e-06,0.591912746835872
"gene","MSTRG.22476",1.56857880517672,1.02192450057714e-07,4.85123346249588e-06,0.649458011796548
"gene","MSTRG.17521",1.61223297771172,1.04672439382725e-07,4.94884513000591e-06,0.689060237353942
"gene","MSTRG.6656",0.548892042892193,1.05570693076373e-07,4.95106872117509e-06,-0.865405669699834
"gene","MSTRG.28964",8.80157999710429,1.05626016710936e-07,4.95106872117509e-06,3.13776252936119
"gene","MSTRG.32731",0.38559057743043,1.06081537776248e-07,4.95106872117509e-06,-1.37485829762573
"gene","MSTRG.8684",1.76237514874459,1.06631657281753e-07,4.95106872117509e-06,0.817521056849276
"gene","MSTRG.39564",0.435682504056153,1.06839297631112e-07,4.95106872117509e-06,-1.1986509155756
"gene","MSTRG.27789",0.448086008995676,1.07282805528186e-07,4.95197076268046e-06,-1.15815241429669
"gene","MSTRG.14310",1.46594474409311,1.09122774372139e-07,5.01706991778677e-06,0.551830724941552
"gene","MSTRG.20798",1.84783974011122,1.10285684917777e-07,5.05065187635215e-06,0.885839639777477
"gene","MSTRG.30270",0.413471281998707,1.11662767254828e-07,5.09374139063233e-06,-1.27414096562827
"gene","MSTRG.35487",0.30875478444801,1.13002450286004e-07,5.134796165136e-06,-1.69546660208985
"gene","MSTRG.34298",1.89211306735704,1.14459102196207e-07,5.18082711413685e-06,0.919998302652647
"gene","MSTRG.12038",0.200759070016284,1.1656073595212e-07,5.25558407123113e-06,-2.31646292671178
"gene","MSTRG.34374",2.83223194263778,1.17264609578172e-07,5.26698504097649e-06,1.50193941824264
"gene","MSTRG.36848",0.482522395438435,1.18295090278941e-07,5.2929121236685e-06,-1.05133219076953
"gene","MSTRG.157",0.656271398168828,1.20307235507155e-07,5.3623965505823e-06,-0.607635536415508
"gene","MSTRG.16972",0.454815588711124,1.21356112825488e-07,5.37084757599625e-06,-1.13664639173281
"gene","MSTRG.30901",0.524115075648254,1.21416660392448e-07,5.37084757599625e-06,-0.932044487628442
"gene","MSTRG.32580",1.70105460579231,1.23032336762918e-07,5.4217797310089e-06,0.766429453900357
"gene","MSTRG.18638",1.85896408700345,1.24361547282348e-07,5.44104954829255e-06,0.894498899357721
"gene","MSTRG.32685",1.89481498845253,1.24401458245771e-07,5.44104954829255e-06,0.922056989149639
"gene","MSTRG.3633",2.04217586375638,1.26430902858132e-07,5.50917941633309e-06,1.03010711050775
"gene","MSTRG.16458",2.63796237298923,1.273691088155e-07,5.52942919236957e-06,1.39942398661789
"gene","MSTRG.9597",0.445279816250999,1.28245637442959e-07,5.54572848378374e-06,-1.16721587644707
